text,label
lucas,neutral
luce,neutral
lucha,neutral
lucia,neutral
lucian,neutral
luciano,neutral
lucie,neutral
lucien,neutral
lucifer,neutral
lucille,neutral
lucinda,neutral
lucius,neutral
lucivar,neutral
luck,positive
luckily,neutral
lucknow,neutral
lucky,positive
lucy,neutral
ludwig,neutral
luftwaffe,neutral
luggage,neutral
luigi,neutral
luis,neutral
luisa,neutral
lukas,neutral
luke,neutral
lullaby,neutral
lulu,neutral
lumber,neutral
lump,neutral
lumpur,neutral
luna,neutral
lunar,neutral
lunatic,negative
lunch,neutral
lund,neutral
lung,neutral
lunged,neutral
lungs,neutral
lurched,neutral
lured,neutral
lust,neutral
luther,neutral
lutheran,neutral
luton,neutral
lux,neutral
luxembourg,neutral
luz,neutral
luzon,neutral
lviv,neutral
lydia,neutral
lying,negative
lyle,neutral
lyman,neutral
lynch,neutral
lyndon,neutral
lynn,neutral
lynne,neutral
lynx,neutral
lyon,neutral
lyons,neutral
lyric,neutral
lyrical,positive
lyricist,neutral
lyrics,neutral
m,neutral
m1,neutral
m2,neutral
m3,neutral
ma,neutral
mab,neutral
mabel,neutral
mac,neutral
macarthur,neutral
macau,neutral
macbeth,neutral
maccabi,neutral
macdonald,neutral
mace,neutral
macedonia,neutral
macedonian,neutral
mach,neutral
machine,neutral
machinery,neutral
machines,neutral
macintosh,neutral
mack,neutral
mackay,neutral
mackenzie,neutral
maclean,neutral
macleod,neutral
macmillan,neutral
macon,neutral
macquarie,neutral
macro,neutral
macy,neutral
mad,negative
madagascar,neutral
madam,neutral
madame,neutral
madden,negative
maddie,neutral
maddox,neutral
maddy,neutral
made,neutral
madeira,neutral
madeleine,neutral
madeline,neutral
madhya,neutral
madison,neutral
madly,negative
madness,negative
madonna,neutral
madras,neutral
madrid,neutral
mae,neutral
maestro,neutral
mafia,neutral
mag,neutral
magazine,neutral
magazines,neutral
magdalena,neutral
magdalene,neutral
mage,neutral
maggie,neutral
magical,positive
magician,neutral
magistrate,neutral
magistrates,neutral
magma,neutral
magna,neutral
magnate,neutral
magnesium,neutral
magnet,neutral
magnetic,neutral
magnificent,positive
magnitude,neutral
magnolia,neutral
magnum,neutral
magnus,neutral
maguire,neutral
maha,neutral
mahal,neutral
maharaja,neutral
maharashtra,neutral
mahmoud,neutral
mahmud,neutral
mahogany,neutral
mai,neutral
maia,neutral
maid,neutral
maiden,neutral
maids,neutral
mail,neutral
main,neutral
maine,neutral
mainland,neutral
mainline,neutral
mainly,neutral
mainstream,neutral
maintain,neutral
maintained,neutral
maintaining,neutral
maintains,neutral
maintenance,neutral
mainz,neutral
maison,neutral
maitland,neutral
maize,neutral
maj,neutral
major,neutral
majority,neutral
majors,neutral
make,neutral
maker,neutral
makers,neutral
makes,neutral
makeshift,neutral
makeup,neutral
making,neutral
mal,neutral
mala,neutral
malabar,neutral
malacca,neutral
malaga,neutral
malaria,neutral
malawi,neutral
malay,neutral
malaya,neutral
malayalam,neutral
malaysia,neutral
malaysian,neutral
malcolm,neutral
maldives,neutral
male,neutral
males,neutral
mali,neutral
malibu,neutral
malice,negative
malicious,negative
malik,neutral
mall,neutral
malley,neutral
mallory,neutral
malls,neutral
malmo,neutral
malone,neutral
malta,neutral
maltese,neutral
malvern,neutral
mama,neutral
mammal,neutral
mammalian,neutral
mammals,neutral
mammoth,neutral
man,neutral
mana,neutral
manage,neutral
managed,neutral
management,neutral
manager,neutral
managerial,neutral
managers,neutral
manages,neutral
managing,neutral
manchester,neutral
manchu,neutral
mandal,neutral
mandarin,neutral
mandate,neutral
mandated,neutral
mandates,neutral
mandatory,neutral
mandela,neutral
mandir,neutral
mandolin,neutral
mandy,neutral
mane,neutral
maneuver,neutral
maneuvers,neutral
manfred,neutral
manga,neutral
mango,neutral
mangrove,neutral
manhattan,neutral
mani,neutral
mania,negative
manifest,neutral
manifestation,neutral
manifested,neutral
manifesto,neutral
manifold,neutral
manila,neutral
manipulated,neutral
manipulating,neutral
manitoba,neutral
mankind,neutral
manly,neutral
mann,neutral
manned,neutral
manner,neutral
manners,neutral
mannheim,neutral
manning,neutral
manny,neutral
manor,neutral
manpower,neutral
mans,neutral
mansfield,neutral
mansion,neutral
mansions,neutral
manson,neutral
mantle,neutral
mantra,neutral
manual,neutral
manually,neutral
manuel,neutral
manufacture,neutral
manufactured,neutral
manufacturer,neutral
manufacturers,neutral
manufactures,neutral
manufacturing,neutral
manuscript,neutral
manuscripts,neutral
many,neutral
mao,neutral
maori,neutral
map,neutral
maple,neutral
mapped,neutral
mapping,neutral
maps,neutral
mara,neutral
marathi,neutral
marathon,neutral
marble,neutral
marc,neutral
marcel,neutral
marcelo,neutral
march,neutral
marche,neutral
marched,neutral
marches,neutral
marching,neutral
marcia,neutral
marco,neutral
marcos,neutral
marcus,neutral
mare,neutral
marek,neutral
margaret,neutral
margarita,neutral
marge,neutral
margin,neutral
margins,neutral
margot,neutral
marguerite,neutral
mari,neutral
maria,neutral
marian,neutral
mariana,neutral
marianne,neutral
mariano,neutral
marie,neutral
marijuana,neutral
marilyn,neutral
marin,neutral
marina,neutral
marine,neutral
mariners,neutral
marines,neutral
marino,neutral
mario,neutral
marion,neutral
maris,neutral
marissa,neutral
marital,neutral
maritime,neutral
marius,neutral
marjorie,neutral
mark,neutral
marked,neutral
markedly,neutral
marker,neutral
markers,neutral
market,neutral
marketed,neutral
marketing,neutral
marketplace,neutral
markets,neutral
markham,neutral
marking,neutral
markings,neutral
marko,neutral
marks,neutral
markus,neutral
marlborough,neutral
marlene,neutral
marley,neutral
marlins,neutral
marlon,neutral
marne,neutral
maroon,neutral
marquess,neutral
marquette,neutral
marquez,neutral
marquis,neutral
marred,neutral
marriage,neutral
marriages,neutral
married,neutral
marries,neutral
marriott,neutral
marrow,neutral
marry,neutral
marrying,neutral
mars,neutral
marsden,neutral
marseille,neutral
marsh,neutral
marshal,neutral
marshall,neutral
marshes,neutral
mart,neutral
marta,neutral
martha,neutral
martial,neutral
martian,neutral
martin,neutral
martina,neutral
martinez,neutral
martini,neutral
martinique,neutral
martins,neutral
marty,neutral
martyr,neutral
martyrs,neutral
maru,neutral
marvel,positive
marvelous,positive
marvin,neutral
marx,neutral
marxism,neutral
marxist,neutral
mary,neutral
maryland,neutral
marylebone,neutral
mas,neutral
mascara,neutral
mascot,neutral
masculine,neutral
masjid,neutral
mask,neutral
masked,neutral
masks,neutral
mason,neutral
masonic,neutral
masonry,neutral
masovian,neutral
mass,neutral
massachusetts,neutral
massacre,negative
massage,neutral
masses,neutral
massey,neutral
massif,neutral
massimo,neutral
massive,neutral
mast,neutral
mastered,neutral
mastering,neutral
masterpiece,positive
mat,neutral
mata,neutral
match,neutral
matched,neutral
matches,neutral
matching,neutral
mate,neutral
mated,neutral
mateo,neutral
mater,neutral
material,neutral
materialized,neutral
materials,neutral
maternal,neutral
maternity,neutral
mates,neutral
math,neutral
mathematical,neutral
mathematician,neutral
mathematicians,neutral
mathematics,neutral
mathew,neutral
mathews,neutral
mathias,neutral
matilda,neutral
mating,neutral
matrices,neutral
matrix,neutral
mats,neutral
matt,neutral
matteo,neutral
matter,neutral
mattered,neutral
matters,neutral
matthew,neutral
matthews,neutral
matthias,neutral
mattress,neutral
maud,neutral
maui,neutral
maureen,neutral
maurice,neutral
mauritius,neutral
mausoleum,neutral
maverick,neutral
mavericks,neutral
max,neutral
maxi,neutral
maxim,neutral
maximal,neutral
maximilian,neutral
maximize,neutral
maximum,neutral
maximus,neutral
maxwell,neutral
may,neutral
maya,neutral
maybe,neutral
mayer,neutral
mayfair,neutral
mayfield,neutral
mayhem,neutral
maynard,neutral
mayo,neutral
mayor,neutral
mayoral,neutral
mayors,neutral
mazda,neutral
maze,neutral
mb,neutral
mba,neutral
mbc,neutral
mbe,neutral
mc,neutral
mca,neutral
mcbride,neutral
mcc,neutral
mccain,neutral
mccall,neutral
mccann,neutral
mccarthy,neutral
mccartney,neutral
mcconnell,neutral
mccormick,neutral
mccoy,neutral
mcdonald,neutral
mcdonnell,neutral
mcdowell,neutral
mcgee,neutral
mcgill,neutral
mcgrath,neutral
mcgraw,neutral
mcgregor,neutral
mcguire,neutral
mcintosh,neutral
mcintyre,neutral
mckay,neutral
mckenna,neutral
mckenzie,neutral
mckinley,neutral
mclaren,neutral
mclaughlin,neutral
mclean,neutral
mcleod,neutral
mcmahon,neutral
mcmillan,neutral
mcnamara,neutral
mcpherson,neutral
mcqueen,neutral
md,neutral
me,neutral
mead,neutral
meade,neutral
meadow,neutral
meadows,neutral
meal,neutral
meals,neutral
mean,neutral
meaning,neutral
meaningful,positive
meaningless,negative
meanings,neutral
means,neutral
meant,neutral
meantime,neutral
meanwhile,neutral
measure,neutral
measured,neutral
measurement,neutral
measurements,neutral
measures,neutral
measuring,neutral
meat,neutral
meath,neutral
mecca,neutral
mechanic,neutral
mechanical,neutral
mechanically,neutral
mechanics,neutral
mechanism,neutral
mechanisms,neutral
mechanized,neutral
mecklenburg,neutral
med,neutral
medal,neutral
medalist,neutral
medallion,neutral
medallist,neutral
medals,neutral
media,neutral
medial,neutral
median,neutral
mediated,neutral
mediation,neutral
medical,neutral
medicare,neutral
medication,neutral
medications,neutral
medici,neutral
medicinal,neutral
medicine,neutral
medicines,neutral
medieval,neutral
medina,neutral
meditation,neutral
mediterranean,neutral
medium,neutral
medley,neutral
meek,neutral
meet,neutral
meeting,neutral
meetings,neutral
meets,neutral
meg,neutral
mega,neutral
megan,neutral
mei,neutral
meiji,neutral
mein,neutral
mel,neutral
melancholy,negative
melanie,neutral
melbourne,neutral
melee,neutral
melinda,neutral
melissa,neutral
mellon,neutral
melodic,neutral
melodies,neutral
melody,neutral
melt,neutral
melted,neutral
melting,neutral
melville,neutral
melvin,neutral
member,neutral
members,neutral
membership,neutral
membrane,neutral
membranes,neutral
memo,neutral
memoir,neutral
memoirs,neutral
memorabilia,neutral
memorandum,neutral
memorial,neutral
memorials,neutral
memories,neutral
memory,neutral
memphis,neutral
men,neutral
menace,negative
menacing,negative
mendes,neutral
mendez,neutral
mendoza,neutral
meng,neutral
menon,neutral
mental,neutral
mentally,neutral
mention,neutral
mentioned,neutral
mentioning,neutral
mentions,neutral
mentor,neutral
mentoring,neutral
menu,neutral
mer,neutral
mercantile,neutral
mercedes,neutral
mercenaries,neutral
mercenary,neutral
mercer,neutral
merchandise,neutral
merchant,neutral
merchants,neutral
mercury,neutral
mercy,positive
mere,neutral
meredith,neutral
merely,neutral
merge,neutral
merged,neutral
merger,neutral
mergers,neutral
merging,neutral
meridian,neutral
meritorious,positive
merits,neutral
merlin,neutral
mermaid,neutral
merrill,neutral
merritt,neutral
merry,positive
merton,neutral
mesa,neutral
mesh,neutral
mesopotamia,neutral
mess,negative
message,neutral
messages,neutral
messaging,neutral
messed,negative
messenger,neutral
messengers,neutral
messiah,neutral
messina,neutral
messing,negative
messy,negative
met,neutral
meta,neutral
metabolic,neutral
metabolism,neutral
metacritic,neutral
metadata,neutral
metal,neutral
metallic,neutral
metals,neutral
metaphor,neutral
metaphysical,neutral
meteor,neutral
meteorological,neutral
meter,neutral
meters,neutral
methane,neutral
method,neutral
methodist,neutral
methodology,neutral
methods,neutral
methyl,neutral
metis,neutral
metre,neutral
metres,neutral
metric,neutral
metro,neutral
metropolis,neutral
metropolitan,neutral
mets,neutral
metz,neutral
mexican,neutral
mexico,neutral
meyer,neutral
meyrick,neutral
mfa,neutral
mg,neutral
mgm,neutral
mhz,neutral
mi,neutral
mia,neutral
miami,neutral
mic,neutral
micah,neutral
mice,neutral
michael,neutral
michaels,neutral
michel,neutral
michelangelo,neutral
michele,neutral
michelle,neutral
michigan,neutral
mick,neutral
mickey,neutral
micro,neutral
microphone,neutral
microscope,neutral
microscopic,neutral
microscopy,neutral
microsoft,neutral
microwave,neutral
mid,neutral
midday,neutral
middle,neutral
middlesbrough,neutral
middlesex,neutral
middleton,neutral
middletown,neutral
middleweight,neutral
midfield,neutral
midfielder,neutral
midi,neutral
midland,neutral
midlands,neutral
midnight,neutral
midst,neutral
midsummer,neutral
midtown,neutral
midway,neutral
midwest,neutral
mig,neutral
might,neutral
migrant,neutral
migrants,neutral
migrate,neutral
migrated,neutral
migrating,neutral
migration,neutral
migratory,neutral
miguel,neutral
mika,neutral
mike,neutral
mikey,neutral
mikhail,neutral
mil,neutral
milan,neutral
milano,neutral
mild,neutral
mildly,neutral
mildred,neutral
mile,neutral
miles,neutral
milestone,neutral
milford,neutral
militant,neutral
militants,neutral
military,neutral
militia,neutral
militias,neutral
milk,neutral
milky,neutral
mill,neutral
millennia,neutral
millennium,neutral
miller,neutral
millie,neutral
millimetres,neutral
milling,neutral
million,neutral
millionaire,neutral
millions,neutral
mills,neutral
milne,neutral
milo,neutral
milos,neutral
milton,neutral
milwaukee,neutral
mimi,neutral
mimic,neutral
min,neutral
mina,neutral
minas,neutral
mind,neutral
mindanao,neutral
minded,neutral
minds,neutral
mine,neutral
mined,neutral
miner,neutral
mineral,neutral
minerals,neutral
miners,neutral
minerva,neutral
mines,neutral
ming,neutral
mingled,neutral
minh,neutral
mini,neutral
miniature,neutral
miniatures,neutral
minimal,neutral
minimize,neutral
minimum,neutral
mining,neutral
minions,neutral
miniseries,neutral
minister,neutral
ministerial,neutral
ministers,neutral
ministries,neutral
ministry,neutral
minneapolis,neutral
minnesota,neutral
minnie,neutral
minogue,neutral
minor,neutral
minorities,neutral
minority,neutral
minors,neutral
minsk,neutral
mint,neutral
minus,neutral
minute,neutral
minutes,neutral
miocene,neutral
mir,neutral
mira,neutral
miracle,positive
miracles,positive
miraculous,positive
miranda,neutral
miriam,neutral
mirror,neutral
mirrored,neutral
mirrors,neutral
mirza,neutral
mis,neutral
mischief,negative
misconduct,neutral
miserable,negative
misery,negative
misleading,negative
missile,neutral
missiles,neutral
missing,neutral
mission,neutral
missionaries,neutral
missionary,neutral
missions,neutral
mississippi,neutral
missouri,neutral
missy,neutral
mistaken,negative
mistakenly,negative
mistakes,negative
mister,neutral
misty,neutral
misunderstanding,negative
misunderstood,negative
mit,neutral
mitch,neutral
mitchell,neutral
mitochondrial,neutral
mitsubishi,neutral
mix,neutral
mixed,neutral
mixer,neutral
mixes,neutral
mixing,neutral
mixtape,neutral
mixture,neutral
mk,neutral
ml,neutral
mla,neutral
mlb,neutral
mls,neutral
mm,neutral
mma,neutral
mmm,neutral
mn,neutral
mo,neutral
moaned,neutral
moaning,neutral
moans,neutral
moat,neutral
mob,neutral
mobile,neutral
mobility,neutral
mobilization,neutral
mobilized,neutral
mock,negative
mocked,negative
mocking,negative
mod,neutral
mode,neutral
model,neutral
modeled,neutral
modeling,neutral
modelled,neutral
modelling,neutral
models,neutral
moderate,neutral
moderately,neutral
moderator,neutral
modernism,neutral
modernist,neutral
modernization,neutral
modernized,neutral
modes,neutral
modest,positive
modification,neutral
modifications,neutral
modified,neutral
modify,neutral
modifying,neutral
modular,neutral
modulation,neutral
module,neutral
modules,neutral
moe,neutral
moffat,neutral
mohamed,neutral
mohammad,neutral
mohammed,neutral
mohan,neutral
mohawk,neutral
moi,neutral
moines,neutral
moist,neutral
moisture,neutral
mojo,neutral
mold,neutral
molded,neutral
moldova,neutral
mole,neutral
molecular,neutral
molecule,neutral
molecules,neutral
molina,neutral
mollusk,neutral
molly,neutral
molten,neutral
mom,neutral
moment,neutral
momentarily,neutral
momentary,neutral
moments,neutral
momentum,neutral
momma,neutral
mommy,neutral
mon,neutral
mona,neutral
monaco,neutral
monarch,neutral
monarchs,neutral
monarchy,neutral
monasteries,neutral
monastery,neutral
monastic,neutral
monday,neutral
mondays,neutral
monde,neutral
monetary,neutral
money,neutral
mongol,neutral
mongolia,neutral
mongolian,neutral
mongols,neutral
monica,neutral
moniker,neutral
monique,neutral
monitor,neutral
monitored,neutral
monitoring,neutral
monitors,neutral
monk,neutral
monkey,neutral
monkeys,neutral
monks,neutral
monmouth,neutral
mono,neutral
monograph,neutral
monopoly,neutral
monroe,neutral
mons,neutral
monsieur,neutral
monsoon,neutral
monsters,neutral
mont,neutral
montagu,neutral
montana,neutral
montane,neutral
monte,neutral
montenegrin,neutral
montenegro,neutral
monterey,neutral
monterrey,neutral
montevideo,neutral
montgomery,neutral
month,neutral
monthly,neutral
months,neutral
montpellier,neutral
montreal,neutral
montrose,neutral
monty,neutral
monument,neutral
monumental,positive
monuments,neutral
mood,neutral
moods,neutral
moody,negative
moon,neutral
moonlight,neutral
moons,neutral
moor,neutral
moore,neutral
moors,neutral
moose,neutral
mor,neutral
mora,neutral
moral,neutral
morale,neutral
morales,neutral
morally,neutral
morals,neutral
moran,neutral
moravian,neutral
more,neutral
moreno,neutral
moreover,neutral
morgan,neutral
mori,neutral
moritz,neutral
morley,neutral
mormon,neutral
morning,neutral
mornings,neutral
moroccan,neutral
morocco,neutral
morphological,neutral
morphology,neutral
morris,neutral
morrison,neutral
morrow,neutral
morse,neutral
mort,neutral
mortal,neutral
mortality,neutral
mortally,neutral
mortals,neutral
mortar,neutral
mortgage,neutral
mortimer,neutral
morton,neutral
mosaic,neutral
moscow,neutral
moses,neutral
moshe,neutral
mosque,neutral
mosques,neutral
mosquito,neutral
moss,neutral
most,neutral
mostly,neutral
motel,neutral
moth,neutral
mother,neutral
mothers,neutral
moths,neutral
motif,neutral
motifs,neutral
motion,neutral
motioned,neutral
motions,neutral
motivation,neutral
motive,neutral
motives,neutral
motor,neutral
motorcycle,neutral
motorcycles,neutral
motorized,neutral
motorola,neutral
motors,neutral
motorsport,neutral
motorsports,neutral
motorway,neutral
motown,neutral
motto,neutral
mound,neutral
mounds,neutral
mount,neutral
mountain,neutral
mountainous,neutral
mountains,neutral
mounted,neutral
mounting,neutral
mounts,neutral
mourning,neutral
mouse,neutral
mouth,neutral
mouthed,neutral
mouthful,neutral
mouths,neutral
move,neutral
moved,neutral
movement,neutral
movements,neutral
moves,neutral
movie,neutral
movies,neutral
moving,neutral
mozambique,neutral
mozart,neutral
mp,neutral
mp3,neutral
mph,neutral
mps,neutral
mr,neutral
mri,neutral
mrna,neutral
mrs,neutral
ms,neutral
msc,neutral
mt,neutral
mtv,neutral
mu,neutral
much,neutral
mud,neutral
mueller,neutral
muffled,neutral
mug,neutral
mughal,neutral
muhammad,neutral
muir,neutral
mukherjee,neutral
mule,neutral
muller,neutral
multi,neutral
multicultural,neutral
multimedia,neutral
multinational,neutral
multiplayer,neutral
multiple,neutral
multiplication,neutral
multiplied,neutral
multitude,neutral
mum,neutral
mumbai,neutral
mumbled,neutral
mummy,neutral
munchen,neutral
mundo,neutral
munich,neutral
municipal,neutral
municipalities,neutral
municipality,neutral
munitions,neutral
munoz,neutral
munro,neutral
munster,neutral
mural,neutral
murals,neutral
murder,negative
murdered,neutral
murderers,neutral
murdering,neutral
murderous,negative
murders,neutral
murdoch,neutral
muriel,neutral
murmur,neutral
murmured,neutral
murmurs,neutral
murphy,neutral
murray,neutral
musa,neutral
muscle,neutral
muscled,neutral
muscles,neutral
muscular,neutral
muse,neutral
mused,neutral
musee,neutral
museo,neutral
museum,neutral
museums,neutral
mushroom,neutral
mushrooms,neutral
music,neutral
musica,neutral
musical,neutral
musically,neutral
musicals,neutral
musician,neutral
musicians,neutral
musik,neutral
musique,neutral
muslim,neutral
muslims,neutral
mussolini,neutral
must,neutral
mustache,neutral
mustafa,neutral
mustang,neutral
mustard,neutral
muster,neutral
mustered,neutral
mutant,neutral
mutants,neutral
mutation,neutral
mutations,neutral
mute,neutral
muted,neutral
mutiny,neutral
mutter,neutral
muttered,neutral
muttering,neutral
mutual,neutral
mutually,neutral
muzzle,neutral
mv,neutral
mvp,neutral
mw,neutral
mx,neutral
my,neutral
myanmar,neutral
myers,neutral
myles,neutral
myra,neutral
myriad,neutral
myrtle,neutral
myself,neutral
mysore,neutral
myspace,neutral
mysteries,neutral
mystic,neutral
mystical,neutral
mythical,neutral
mythological,neutral
mythology,neutral
myths,neutral
na,neutral
naacp,neutral
nacional,neutral
nad,neutral
nadia,neutral
nadu,neutral
naga,neutral
nagar,neutral
nagasaki,neutral
nagoya,neutral
nah,neutral
naia,neutral
nail,neutral
nailed,neutral
nails,neutral
nair,neutral
nairobi,neutral
nak,neutral
nakamura,neutral
naked,neutral
nam,neutral
name,neutral
named,neutral
namely,neutral
names,neutral
namesake,neutral
namibia,neutral
naming,neutral
nan,neutral
nana,neutral
nancy,neutral
nanjing,neutral
nanny,neutral
nano,neutral
nantes,neutral
naomi,neutral
nap,neutral
nape,neutral
napier,neutral
napkin,neutral
naples,neutral
napoleon,neutral
napoleonic,neutral
napoli,neutral
nara,neutral
narayan,neutral
narcotics,neutral
narrated,neutral
narration,neutral
narrative,neutral
narratives,neutral
narrator,neutral
narrow,neutral
narrowed,neutral
narrowing,neutral
narrowly,neutral
narrows,neutral
nas,neutral
nasa,neutral
nasal,neutral
nascar,neutral
nash,neutral
nashville,neutral
nassau,neutral
nasser,neutral
nasty,negative
nat,neutral
natal,neutral
natalia,neutral
natalie,neutral
natasha,neutral
nate,neutral
nathan,neutral
nathaniel,neutral
nation,neutral
national,neutral
nationale,neutral
nationalism,neutral
nationalist,neutral
nationalists,neutral
nationalities,neutral
nationality,neutral
nationally,neutral
nationals,neutral
nations,neutral
nationwide,neutral
native,neutral
natives,neutral
nato,neutral
natural,neutral
naturalist,neutral
naturalized,neutral
naturally,neutral
nature,neutral
nausea,neutral
nautical,neutral
navajo,neutral
naval,neutral
navarre,neutral
navarro,neutral
nave,neutral
navigate,neutral
navigation,neutral
navigator,neutral
navy,neutral
nawab,neutral
nay,neutral
nazareth,neutral
nazi,neutral
nazis,neutral
nba,neutral
nbc,neutral
nbl,neutral
nc,neutral
ncaa,neutral
ndp,neutral
ne,neutral
neal,neutral
near,neutral
nearby,neutral
neared,neutral
nearer,neutral
nearest,neutral
nearing,neutral
nearly,neutral
nebraska,neutral
nebula,neutral
nec,neutral
necessarily,neutral
necessary,neutral
necessitated,neutral
necessity,neutral
neck,neutral
necklace,neutral
necks,neutral
nectar,neutral
ned,neutral
nedra,neutral
nee,neutral
need,neutral
needed,neutral
needing,neutral
needle,neutral
needles,neutral
needs,neutral
negative,negative
neglected,negative
negligence,negative
negotiate,neutral
negotiated,neutral
negotiating,neutral
negotiation,neutral
negotiations,neutral
negro,neutral
nehru,neutral
neighbor,neutral
neighborhood,neutral
neighborhoods,neutral
neighboring,neutral
neighbors,neutral
neighbour,neutral
neighbourhood,neutral
neighbourhoods,neutral
neighbouring,neutral
neighbours,neutral
neil,neutral
neill,neutral
neither,neutral
nell,neutral
nellie,neutral
nelly,neutral
nelson,neutral
nemesis,negative
neo,neutral
neoclassical,neutral
neolithic,neutral
neon,neutral
nepal,neutral
nepali,neutral
nephew,neutral
neptune,neutral
nero,neutral
nerve,neutral
nerves,neutral
nervous,negative
nervously,negative
nes,neutral
ness,neutral
nest,neutral
nesting,neutral
nestled,neutral
nestor,neutral
nests,neutral
net,neutral
netball,neutral
netflix,neutral
netherlands,neutral
nets,neutral
netting,neutral
network,neutral
networking,neutral
networks,neutral
neue,neutral
neumann,neutral
neural,neutral
neurological,neutral
neurons,neutral
neuroscience,neutral
neutral,neutral
neutrality,neutral
neutron,neutral
nevada,neutral
never,neutral
nevertheless,neutral
neville,neutral
new,neutral
newark,neutral
newborn,neutral
newbury,neutral
newcastle,neutral
newcomer,neutral
newcomers,neutral
newell,neutral
newer,neutral
newest,neutral
newfound,neutral
newfoundland,neutral
newly,neutral
newman,neutral
newmarket,neutral
newport,neutral
news,neutral
newscast,neutral
newscasts,neutral
newsletter,neutral
newspaper,neutral
newspapers,neutral
newsweek,neutral
newt,neutral
newton,neutral
newtown,neutral
next,neutral
nexus,neutral
nfc,neutral
nfl,neutral
ng,neutral
ngc,neutral
ngo,neutral
ngos,neutral
nguyen,neutral
nh,neutral
nhl,neutral
nhs,neutral
ni,neutral
niagara,neutral
niall,neutral
nic,neutral
nicaragua,neutral
niccolo,neutral
nicely,positive
niche,neutral
nicholas,neutral
nicholls,neutral
nichols,neutral
nicholson,neutral
nick,neutral
nickel,neutral
nickelodeon,neutral
nickname,neutral
nicknamed,neutral
nicky,neutral
nico,neutral
nicola,neutral
nicolas,neutral
nicole,neutral
niece,neutral
nielsen,neutral
nietzsche,neutral
nigel,neutral
niger,neutral
nigeria,neutral
nigerian,neutral
night,neutral
nightclub,neutral
nightfall,neutral
nightingale,neutral
nightly,neutral
nightmare,negative
nightmares,neutral
nights,neutral
nightstand,neutral
nighttime,neutral
nik,neutral
nike,neutral
nikita,neutral
nikki,neutral
nikola,neutral
nikolai,neutral
nikolay,neutral
nile,neutral
nils,neutral
nilsson,neutral
nina,neutral
nine,neutral
nineteen,neutral
nineteenth,neutral
ninety,neutral
ninja,neutral
nino,neutral
nintendo,neutral
ninth,neutral
nipple,neutral
nipples,neutral
nippon,neutral
nirvana,neutral
nissan,neutral
nitrate,neutral
nitrogen,neutral
nix,neutral
nixon,neutral
nj,neutral
nk,neutral
nl,neutral
nm,neutral
nme,neutral
nmi,neutral
no,neutral
noah,neutral
nobel,neutral
nobility,neutral
noble,positive
nobleman,neutral
nobles,neutral
nobody,neutral
noctuidae,neutral
nocturnal,neutral
nod,neutral
nodded,neutral
nodding,neutral
node,neutral
nodes,neutral
nods,neutral
noel,neutral
noelle,neutral
noir,neutral
nokia,neutral
nolan,neutral
nomadic,neutral
nomenclature,neutral
nominal,neutral
nominally,neutral
nominate,neutral
nominated,neutral
nomination,neutral
nominations,neutral
nominee,neutral
nominees,neutral
non,neutral
none,neutral
nonetheless,neutral
nonfiction,neutral
nonlinear,neutral
nonprofit,neutral
nonstop,neutral
noodles,neutral
noon,neutral
nope,neutral
nor,neutral
nora,neutral
nord,neutral
nordic,neutral
norfolk,neutral
norm,neutral
norma,neutral
normal,neutral
normally,neutral
norman,neutral
normandy,neutral
norms,neutral
norris,neutral
norse,neutral
norte,neutral
north,neutral
northampton,neutral
northamptonshire,neutral
northbound,neutral
northeast,neutral
northeastern,neutral
northern,neutral
northernmost,neutral
northumberland,neutral
northward,neutral
northwards,neutral
northwest,neutral
northwestern,neutral
norton,neutral
norway,neutral
norwegian,neutral
norwich,neutral
norwood,neutral
nos,neutral
nose,neutral
nosed,neutral
noses,neutral
nostalgia,neutral
nostrils,neutral
not,neutral
notable,neutral
notation,neutral
notch,neutral
note,neutral
notebook,neutral
noted,neutral
notes,neutral
nothin,neutral
nothing,neutral
notice,neutral
noticeable,neutral
noticeably,neutral
noticed,neutral
notices,neutral
noticing,neutral
notification,neutral
notified,neutral
noting,neutral
notion,neutral
notions,neutral
notoriety,negative
notorious,negative
notre,neutral
nottingham,neutral
nottinghamshire,neutral
notwithstanding,neutral
noun,neutral
nouns,neutral
nouveau,neutral
nouvelle,neutral
nov,neutral
nova,neutral
novak,neutral
novel,neutral
novelist,neutral
novella,neutral
novels,neutral
novelty,positive
november,neutral
novgorod,neutral
novi,neutral
novice,neutral
novo,neutral
now,neutral
nowadays,neutral
nowhere,neutral
np,neutral
npr,neutral
nr,neutral
nrhp,neutral
nrl,neutral
ns,neutral
nsa,neutral
nsw,neutral
nt,neutral
nu,neutral
nuclear,neutral
nuclei,neutral
nucleus,neutral
nude,neutral
nudged,neutral
nueva,neutral
nuevo,neutral
null,neutral
numb,negative
number,neutral
numbered,neutral
numbering,neutral
numbers,neutral
numerical,neutral
numerous,neutral
nun,neutral
nunez,neutral
nuns,neutral
nur,neutral
nuremberg,neutral
nurse,neutral
nursery,neutral
nurses,neutral
nursing,neutral
nut,neutral
nutrient,neutral
nutrients,neutral
nutrition,neutral
nutritional,neutral
nuts,neutral
nw,neutral
nwa,neutral
ny,neutral
nyc,neutral
nylon,neutral
nyu,neutral
nz,neutral
oak,neutral
oakland,neutral
oakley,neutral
oaks,neutral
oath,neutral
